"name","SMILES","InChI","InChIKey","formula","neutralMass","molNeutralized","mz"
"Fluxapyroxad-TP35","C(C(CC=CC(O)=O)C1=CC(=C(C(=C1)F)F)F)(O)=O","InChI=1S/C12H9F3O4/c13-8-4-6(5-9(14)11(8)15)7(12(18)19)2-1-3-10(16)17/h1,3-5,7H,2H2,(H,16,17)(H,18,19)/b3-1+","LDXUPERQUXQSPT-HNQUOIGGSA-N","C12H9F3O4",274.045293428,FALSE,NA
"Fluxapyroxad-TP36","C(C(=CCCC(O)=O)C1=CC(=C(C(=C1)F)F)F)(O)=O","InChI=1S/C12H9F3O4/c13-8-4-6(5-9(14)11(8)15)7(12(18)19)2-1-3-10(16)17/h2,4-5H,1,3H2,(H,16,17)(H,18,19)","BFZHPPKHIIVXQF-UHFFFAOYSA-N","C12H9F3O4",274.045293428,FALSE,NA
"Fluxapyroxad-TP14","NC1=C(C(=CC=C1C2=CC(=C(C(=C2)F)F)F)O)O","InChI=1S/C12H8F3NO2/c13-7-3-5(4-8(14)10(7)15)6-1-2-9(17)12(18)11(6)16/h1-4,17-18H,16H2","ASXBYSMUYUFKGF-UHFFFAOYSA-N","C12H8F3NO2",255.050713156,FALSE,NA
"Fluxapyroxad-TP15","NC1=CC(=C(C=C1C2=CC(=C(C(=C2)F)F)F)O)O","InChI=1S/C12H8F3NO2/c13-7-1-5(2-8(14)12(7)15)6-3-10(17)11(18)4-9(6)16/h1-4,17-18H,16H2","BJBOZTOLZHLKLG-UHFFFAOYSA-N","C12H8F3NO2",255.050713156,FALSE,NA
"Fluxapyroxad-TP16","NC1=CC=C(C(=C1C2=CC(=C(C(=C2)F)F)F)O)O","InChI=1S/C12H8F3NO2/c13-6-3-5(4-7(14)11(6)15)10-8(16)1-2-9(17)12(10)18/h1-4,17-18H,16H2","VFJKVFIAKAKQRZ-UHFFFAOYSA-N","C12H8F3NO2",255.050713156,FALSE,NA
"Fluxapyroxad-TP37","NC(=O)C(=CC=C(C(=O)O)O)c1cc(c(c(c1)F)F)F","InChI=1S/C12H8F3NO4/c13-7-3-5(4-8(14)10(7)15)6(11(16)18)1-2-9(17)12(19)20/h1-4,17H,(H2,16,18)(H,19,20)/b6-1-,9-2?","IWNNGSLAXZLGJU-JXDRFITLSA-N","C12H8F3NO4",287.040542396,TRUE,NA
"Fluxapyroxad-TP39","C(=O)(C(=[OH])CC=Cc1cc(c(c(c1)F)F)F)[OH2]","InChI=1S/C11H8F3O3/c12-7-4-6(5-8(13)10(7)14)2-1-3-9(15)11(16)17/h1-2,4-5,15-16H,3H2/q-1/b2-1+","AFNUDOFIYWBBDY-OWOJBTEDSA-N","C11H9F3O3",246.050378808,TRUE,NA
"Fluxapyroxad-TP40","C(=O)(C(=O)[OH2])C(C=C)c1cc(c(c(c1)F)F)F","InChI=1S/C11H7F3O3/c1-2-6(10(15)11(16)17)5-3-7(12)9(14)8(13)4-5/h2-4,6,16H,1H2","BDAJBYOUSMFDKC-UHFFFAOYSA-N","C11H8F3O3",245.042553776,TRUE,NA
"Fluxapyroxad-TP42","C1(=C(C(=CC=C1C2=CC(=C(C(=C2)F)F)F)O)O)O","InChI=1S/C12H7F3O3/c13-7-3-5(4-8(14)10(7)15)6-1-2-9(16)12(18)11(6)17/h1-4,16-18H","LYLJINCGTSVUPM-UHFFFAOYSA-N","C12H7F3O3",256.034728744,FALSE,NA
"Fluxapyroxad-TP43","NC(C(O)=O)=C(C=CC(O)=O)C1=CC(=C(C(=C1)F)F)F","InChI=1S/C12H8F3NO4/c13-7-3-5(4-8(14)10(7)15)6(1-2-9(17)18)11(16)12(19)20/h1-4H,16H2,(H,17,18)(H,19,20)/b2-1+,11-6-","SBMKJGHYDDEZHJ-AAQPSYLZSA-N","C12H8F3NO4",287.040542396,FALSE,NA
"Fluxapyroxad-TP44","NC(=C(C=C(C(=O)O)O)c1cc(c(c(c1)F)F)F)C=O","InChI=1S/C12H8F3NO4/c13-7-1-5(2-8(14)11(7)15)6(9(16)4-17)3-10(18)12(19)20/h1-4,18H,16H2,(H,19,20)/b9-6-,10-3?","SIECMPAOFQIVJK-MSWSGKQDSA-N","C12H8F3NO4",287.040542396,TRUE,NA
"Fluxapyroxad-TP45","NC=C(CC(=[OH])C(=O)[OH2])c1cc(c(c(c1)F)F)F","InChI=1S/C11H9F3NO3/c12-7-1-5(2-8(13)10(7)14)6(4-15)3-9(16)11(17)18/h1-2,4,16-17H,3,15H2/q-1/b6-4+","SOXVYTMTJLJBDP-GQCTYLIASA-N","C11H10F3NO3",261.06127784,TRUE,NA
"Fluxapyroxad-TP47","C1(=CC(=C(C=C1C2=CC(=C(C(=C2)F)F)F)O)O)O","InChI=1S/C12H7F3O3/c13-7-1-5(2-8(14)12(7)15)6-3-10(17)11(18)4-9(6)16/h1-4,16-18H","JATYDPRSIUJETM-UHFFFAOYSA-N","C12H7F3O3",256.034728744,FALSE,NA
"Fluxapyroxad-TP48","NC(=CC(O)=O)C(=CC(O)=O)C1=CC(=C(C(=C1)F)F)F","InChI=1S/C12H8F3NO4/c13-7-1-5(2-8(14)12(7)15)6(3-10(17)18)9(16)4-11(19)20/h1-4H,16H2,(H,17,18)(H,19,20)/b6-3-,9-4-","JAMPAUJXCWUFEB-ISTVENEXSA-N","C12H8F3NO4",287.040542396,FALSE,NA
"Fluxapyroxad-TP49","NC(=CC=O)C(=C(C(=O)O)O)c1cc(c(c(c1)F)F)F","InChI=1S/C12H8F3NO4/c13-6-3-5(4-7(14)10(6)15)9(8(16)1-2-17)11(18)12(19)20/h1-4,18H,16H2,(H,19,20)/b8-1-,11-9?","KKRGZZSKTULDOB-XOJQBOOWSA-N","C12H8F3NO4",287.040542396,TRUE,NA
"Fluxapyroxad-TP50","NC(=C)C(C(=[OH])C(=O)[OH2])c1cc(c(c(c1)F)F)F","InChI=1S/C11H9F3NO3/c1-4(15)8(10(16)11(17)18)5-2-6(12)9(14)7(13)3-5/h2-3,8,16-17H,1,15H2/q-1","GJGHCJPQHSDIQH-UHFFFAOYSA-N","C11H10F3NO3",261.06127784,TRUE,NA
"Fluxapyroxad-TP51","C1(CCC(C(C1C2=CC(=C(C(=C2)F)F)F)O)O)O","InChI=1S/C12H13F3O3/c13-6-3-5(4-7(14)11(6)15)10-8(16)1-2-9(17)12(10)18/h3-4,8-10,12,16-18H,1-2H2","HKGRTWJUAHTBIN-UHFFFAOYSA-N","C12H13F3O3",262.081678936,FALSE,NA
"Fluxapyroxad-TP52","C1(=CC=C(C(=C1C2=CC(=C(C(=C2)F)F)F)O)O)O","InChI=1S/C12H7F3O3/c13-6-3-5(4-7(14)11(6)15)10-8(16)1-2-9(17)12(10)18/h1-4,16-18H","UJGAYEHIPMJEMQ-UHFFFAOYSA-N","C12H7F3O3",256.034728744,FALSE,NA
"Fluxapyroxad-TP53","NC(C=CC(O)=O)=C(C(O)=O)C1=CC(=C(C(=C1)F)F)F","InChI=1S/C12H8F3NO4/c13-6-3-5(4-7(14)11(6)15)10(12(19)20)8(16)1-2-9(17)18/h1-4H,16H2,(H,17,18)(H,19,20)/b2-1+,10-8?","HFAPYBPAURHAJU-PBOFBROMSA-N","C12H8F3NO4",287.040542396,FALSE,NA
"Gabapentin-TP1","C1CCC(CC1)(CC(=O)O)C=O","InChI=1S/C9H14O3/c10-7-9(6-8(11)12)4-2-1-3-5-9/h7H,1-6H2,(H,11,12)","KOUHSWPAMQCNHU-UHFFFAOYSA-N","C9H14O3",170.094294308,FALSE,NA
"Gabapentin-TP2","C1CCC(CC1)(CC(=O)O)C(=O)O","InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)","SDAXMMUAZRUWNL-UHFFFAOYSA-N","C9H14O4",186.089208928,TRUE,NA
"Gabapentin-TP3","C1(CCC(CC1)(CC(=O)O)C(=O)O)O","InChI=1S/C9H14O5/c10-6-1-3-9(4-2-6,8(13)14)5-7(11)12/h6,10H,1-5H2,(H,11,12)(H,13,14)","HFLCGVQZTAFYHD-UHFFFAOYSA-N","C9H14O5",202.084123548,TRUE,NA
"Gabapentin-TP4","C1C(CC(CC1)(CC(=O)O)C(=O)O)O","InChI=1S/C9H14O5/c10-6-2-1-3-9(4-6,8(13)14)5-7(11)12/h6,10H,1-5H2,(H,11,12)(H,13,14)","NYMFFRYCHJRLOA-UHFFFAOYSA-N","C9H14O5",202.084123548,TRUE,NA
"Gabapentin-TP5","C1CC(C(CC1)(CC(=O)O)C(=O)O)O","InChI=1S/C9H14O5/c10-6-3-1-2-4-9(6,8(13)14)5-7(11)12/h6,10H,1-5H2,(H,11,12)(H,13,14)","DHVXRHUFFRAJRJ-UHFFFAOYSA-N","C9H14O5",202.084123548,TRUE,NA
"Gemfibrozil-TP1","CC1=CC(=C(C=C1)C)O","InChI=1S/C8H10O/c1-6-3-4-7(2)8(9)5-6/h3-5,9H,1-2H3","NKTOLZVEWDHZMU-UHFFFAOYSA-N","C8H10O",122.07316494,FALSE,NA
"Gemfibrozil-TP2","O=CCCC(C)(C)C(=O)O","InChI=1S/C7H12O3/c1-7(2,6(9)10)4-3-5-8/h5H,3-4H2,1-2H3,(H,9,10)","ZWEGOGARWMDMDR-UHFFFAOYSA-N","C7H12O3",144.078644244,FALSE,NA
"Gemfibrozil-TP3","CC1=CC(=C(C=C1)[CH3]O)OCCCC(C)(C)C(=O)O","InChI=1S/C15H23O4/c1-11-5-6-12(10-16)13(9-11)19-8-4-7-15(2,3)14(17)18/h5-6,9,16H,4,7-8H2,1-3,10H3,(H,17,18)","NBHFWBXLZJUQGS-UHFFFAOYSA-N","C15H23O4",267.159634216,FALSE,NA
"Gemfibrozil-TP4","[CH3](C1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O)O","InChI=1S/C15H23O4/c1-11-5-6-12(10-16)9-13(11)19-8-4-7-15(2,3)14(17)18/h5-6,9,16H,4,7-8H2,1-3,10H3,(H,17,18)","WWLRGSCBILCWNP-UHFFFAOYSA-N","C15H23O4",267.159634216,FALSE,NA
"Gemfibrozil-TP11","CC(=O)C=CC(=C(C(=O)O)O)C","InChI=1S/C8H10O4/c1-5(3-4-6(2)9)7(10)8(11)12/h3-4,10H,1-2H3,(H,11,12)/b4-3+,7-5?","KMEHUECHDKPAIO-YABFVKPHSA-N","C8H10O4",170.0579088,TRUE,NA
"Gemfibrozil-TP14","CC(C(O)=O)=CC=C(C(O)=O)C","InChI=1S/C8H10O4/c1-5(7(9)10)3-4-6(2)8(11)12/h3-4H,1-2H3,(H,9,10)(H,11,12)/b5-3+,6-4?","HVMNFKUBOVSQCO-UHMKDZKBSA-N","C8H10O4",170.0579088,FALSE,NA
"Gemfibrozil-TP15","CC1=C(C(=C(C=C1)[CH3]O)O)O","InChI=1S/C8H11O3/c1-5-2-3-6(4-9)8(11)7(5)10/h2-3,9-11H,1,4H3","CQAGZMQEOGYPQP-UHFFFAOYSA-N","C8H11O3",155.070819212,FALSE,NA
"Gemfibrozil-TP16","[CH3](C1=CC(=C(C=C1)[CH3]O)O)O","InChI=1S/C8H12O3/c9-4-6-1-2-7(5-10)8(11)3-6/h1-3,9-11H,4-5H3","AVUYAGBFAROBOR-UHFFFAOYSA-N","C8H12O3",156.078644244,FALSE,NA
"Gemfibrozil-TP17","CC1=CC(=C(C=C1O)[CH3]O)O","InChI=1S/C8H11O3/c1-5-2-8(11)6(4-9)3-7(5)10/h2-3,9-11H,1,4H3","YZCNXZMJPNLFPU-UHFFFAOYSA-N","C8H11O3",155.070819212,FALSE,NA
"Gemfibrozil-TP18","CC1=C(C(=C(C=C1O)C)O)O","InChI=1S/C8H10O3/c1-4-3-6(9)5(2)8(11)7(4)10/h3,9-11H,1-2H3","GSOSWVGCAPGSDU-UHFFFAOYSA-N","C8H10O3",154.06299418,FALSE,NA
"Gemfibrozil-TP19","CC(CC(C(=CC(O)=O)C)=O)=O","InChI=1S/C8H10O4/c1-5(3-8(11)12)7(10)4-6(2)9/h3H,4H2,1-2H3,(H,11,12)","OCINRSSOYQTPBI-UHFFFAOYSA-N","C8H10O4",170.0579088,FALSE,NA
"Gemfibrozil-TP20","CC(=CC(O)=O)C(CC(C)=O)=O","InChI=1S/C8H10O4/c1-5(3-8(11)12)7(10)4-6(2)9/h3H,4H2,1-2H3,(H,11,12)/b5-3+","OCINRSSOYQTPBI-HWKANZROSA-N","C8H10O4",170.0579088,FALSE,NA
"Gemfibrozil-TP9","O=C(CCC(C)(C)C(=O)O)O","InChI=1S/C7H12O4/c1-7(2,6(10)11)4-3-5(8)9/h3-4H2,1-2H3,(H,8,9)(H,10,11)","BTUDGPVTCYNYLK-UHFFFAOYSA-N","C7H12O4",160.073558864,TRUE,NA
"Gemfibrozil-TP10","[CH3](C1=CC(=C(C=C1)[CH3]O)OCCCC(C)(C)C(=O)O)O","InChI=1S/C15H24O5/c1-15(2,14(18)19)6-3-7-20-13-8-11(9-16)4-5-12(13)10-17/h4-5,8,16-17H,3,6-7H2,1-2,9-10H3,(H,18,19)","LRCLOKDLZJILAD-UHFFFAOYSA-N","C15H24O5",284.162373868,FALSE,NA
"Hydrochlorothiazide-TP1","C1NC2=CC=C(C=C2S(=O)(=O)N1)S(=O)(=O)N","InChI=1S/C7H9N3O4S2/c8-15(11,12)5-1-2-6-7(3-5)16(13,14)10-4-9-6/h1-3,9-10H,4H2,(H2,8,11,12)","BFUXUGOZJVHVMR-UHFFFAOYSA-N","C7H9N3O4S2",263.003447768,FALSE,NA
"Hydrochlorothiazide-TP2","C(NS(C1=CC(=C(C=C1N)Cl)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H8ClN3O5S2/c8-4-1-5(9)7(18(15,16)11-3-12)2-6(4)17(10,13)14/h1-3H,9H2,(H,11,12)(H2,10,13,14)","ZQGOQDHPVQYYPI-UHFFFAOYSA-N","C7H8ClN3O5S2",312.959390036,FALSE,NA
"Hydrochlorothiazide-TP3","C1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)O)Cl","InChI=1S/C7H7ClN2O5S2/c8-4-1-5-7(2-6(4)17(13,14)15)16(11,12)10-3-9-5/h1-2,9-10H,3H2,(H,13,14,15)","BNZCNUSVDCWJIJ-UHFFFAOYSA-N","C7H7ClN2O5S2",297.948491004,TRUE,NA
"Hydrochlorothiazide-TP4","C(Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O5S2/c8-4-1-5(11-3-9)7(18(14,15)16)2-6(4)17(10,12)13/h1-2,11H,3,9H2,(H2,10,12,13)(H,14,15,16)","XBASUCIMMYAPOE-UHFFFAOYSA-N","C7H10ClN3O5S2",314.9750401,TRUE,NA
"Hydrochlorothiazide-TP5","C(NS(C1=CC(=CC=C1N)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H9N3O5S2/c8-6-2-1-5(16(9,12)13)3-7(6)17(14,15)10-4-11/h1-4H,8H2,(H,10,11)(H2,9,12,13)","TVUJEJBNLHZJGV-UHFFFAOYSA-N","C7H9N3O5S2",278.998362388,FALSE,NA
"Hydrochlorothiazide-TP6","C1Nc2ccc(cc2S(=O)(=O)N1)S(=O)(=O)O","InChI=1S/C7H8N2O5S2/c10-15(11)7-3-5(16(12,13)14)1-2-6(7)8-4-9-15/h1-3,8-9H,4H2,(H,12,13,14)","NMVSJSBPDAHPCC-UHFFFAOYSA-N","C7H8N2O5S2",263.987463356,TRUE,NA
"Hydrochlorothiazide-TP7","C(Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)N)N","InChI=1S/C7H11N3O5S2/c8-4-10-6-2-1-5(16(9,11)12)3-7(6)17(13,14)15/h1-3,10H,4,8H2,(H2,9,11,12)(H,13,14,15)","IECAPTJFPJUFCW-UHFFFAOYSA-N","C7H11N3O5S2",281.014012452,TRUE,NA
"Hydrochlorothiazide-TP15","C(NS(C1=CC(=C(C(=C1N)O)O)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H9N3O7S2/c8-5-3(19(16,17)10-2-11)1-4(18(9,14)15)6(12)7(5)13/h1-2,12-13H,8H2,(H,10,11)(H2,9,14,15)","JOQMLVKHBYEAPT-UHFFFAOYSA-N","C7H9N3O7S2",310.988191628,FALSE,NA
"Hydrochlorothiazide-TP16","C(=O)NS(=O)(=O)c1cc(ccc1N)S(=O)(=O)O","InChI=1S/C7H8N2O6S2/c8-6-2-1-5(17(13,14)15)3-7(6)16(11,12)9-4-10/h1-4H,8H2,(H,9,10)(H,13,14,15)","NUNKUYLGTGRONR-UHFFFAOYSA-N","C7H8N2O6S2",279.982377976,TRUE,NA
"Hydrochlorothiazide-TP17","S(=O)(=O)(c1cc(ccc1N)S(=O)(=O)N)O","InChI=1S/C6H8N2O5S2/c7-5-2-1-4(14(8,9)10)3-6(5)15(11,12)13/h1-3H,7H2,(H2,8,9,10)(H,11,12,13)","ULSJYWLOQOZSJS-UHFFFAOYSA-N","C6H8N2O5S2",251.987463356,TRUE,NA
"Hydrochlorothiazide-TP18","C(Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)O)N","InChI=1S/C7H10N2O6S2/c8-4-9-6-2-1-5(16(10,11)12)3-7(6)17(13,14)15/h1-3,9H,4,8H2,(H,10,11,12)(H,13,14,15)","FENYQXZLWSPBGE-UHFFFAOYSA-N","C7H10N2O6S2",281.99802804,TRUE,NA
"Hydrochlorothiazide-TP19","C1NC2=CC=C(C=C2S(=O)(=O)N1)O","InChI=1S/C7H8N2O3S/c10-5-1-2-6-7(3-5)13(11,12)9-4-8-6/h1-3,8-10H,4H2","LESYTJHQVULGOE-UHFFFAOYSA-N","C7H8N2O3S",200.025563116,FALSE,NA
"Hydrochlorothiazide-TP20","C(=O)Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)N","InChI=1S/C7H8N2O6S2/c8-16(11,12)5-1-2-6(9-4-10)7(3-5)17(13,14)15/h1-4H,(H,9,10)(H2,8,11,12)(H,13,14,15)","GJFJCLUIULCUBQ-UHFFFAOYSA-N","C7H8N2O6S2",279.982377976,TRUE,NA
"Hydrochlorothiazide-TP21","C(NC1=CC=C(C=C1O)S(=O)(=O)N)N","InChI=1S/C7H11N3O3S/c8-4-10-6-2-1-5(3-7(6)11)14(9,12)13/h1-3,10-11H,4,8H2,(H2,9,12,13)","DUYGNNWXJCLHSD-UHFFFAOYSA-N","C7H11N3O3S",217.052112212,FALSE,NA
"Hydrochlorothiazide-TP8","C(=O)NS(=O)(=O)c1cc(c(cc1N)Cl)S(=O)(=O)O","InChI=1S/C7H7ClN2O6S2/c8-4-1-5(9)7(17(12,13)10-3-11)2-6(4)18(14,15)16/h1-3H,9H2,(H,10,11)(H,14,15,16)","WZUJKKJMQXVRPG-UHFFFAOYSA-N","C7H7ClN2O6S2",313.943405624,TRUE,NA
"Hydrochlorothiazide-TP10","S(=O)(=O)(c1cc(c(cc1N)Cl)S(=O)(=O)N)O","InChI=1S/C6H7ClN2O5S2/c7-3-1-4(8)6(16(12,13)14)2-5(3)15(9,10)11/h1-2H,8H2,(H2,9,10,11)(H,12,13,14)","FOAISGDJFMOSFN-UHFFFAOYSA-N","C6H7ClN2O5S2",285.948491004,TRUE,NA
"Hydrochlorothiazide-TP22","S(=O)(=O)(c1cc(c(cc1N)Cl)S(=O)(=O)O)O","InChI=1S/C6H6ClNO6S2/c7-3-1-4(8)6(16(12,13)14)2-5(3)15(9,10)11/h1-2H,8H2,(H,9,10,11)(H,12,13,14)","KTXPEELQCZMXSR-UHFFFAOYSA-N","C6H6ClNO6S2",286.932506592,TRUE,NA
"Hydrochlorothiazide-TP23","C(NS(C1=CC(=C(C=C1N)Cl)O)(=O)=O)=O","InChI=1S/C7H7ClN2O4S/c8-4-1-5(9)7(2-6(4)12)15(13,14)10-3-11/h1-3,12H,9H2,(H,10,11)","AMRBFWDKSMZLHH-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-TP24","C1(=CC(=C(C=C1N)Cl)S(=O)(=O)N)O","InChI=1S/C6H7ClN2O3S/c7-3-1-4(8)5(10)2-6(3)13(9,11)12/h1-2,10H,8H2,(H2,9,11,12)","WUDOEWHXJCBYJH-UHFFFAOYSA-N","C6H7ClN2O3S",221.986590764,FALSE,NA
"Hydrochlorothiazide-TP11","C(Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl)N","InChI=1S/C7H9ClN2O6S2/c8-4-1-5(10-3-9)7(18(14,15)16)2-6(4)17(11,12)13/h1-2,10H,3,9H2,(H,11,12,13)(H,14,15,16)","SFMUXESJPSUUOG-UHFFFAOYSA-N","C7H9ClN2O6S2",315.959055688,TRUE,NA
"Hydrochlorothiazide-TP12","C1NC2=CC(=C(C=C2S(=O)(=O)N1)O)Cl","InChI=1S/C7H7ClN2O3S/c8-4-1-5-7(2-6(4)11)14(12,13)10-3-9-5/h1-2,9-11H,3H2","ZEKVQWLPCCXFBS-UHFFFAOYSA-N","C7H7ClN2O3S",233.986590764,FALSE,NA
"Hydrochlorothiazide-TP25","C(=O)Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl","InChI=1S/C7H6ClNO7S2/c8-4-1-5(9-3-10)7(18(14,15)16)2-6(4)17(11,12)13/h1-3H,(H,9,10)(H,11,12,13)(H,14,15,16)","QTRAPIYDSILFIR-UHFFFAOYSA-N","C7H6ClNO7S2",314.927421212,TRUE,NA
"Hydrochlorothiazide-TP27","c1(c(c(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl)O)O","InChI=1S/C6H5ClO8S2/c7-4-2(16(10,11)12)1-3(17(13,14)15)5(8)6(4)9/h1,8-9H,(H,10,11,12)(H,13,14,15)","RUHIKXXYWXCPGK-UHFFFAOYSA-N","C6H5ClO8S2",303.9114368,TRUE,NA
"Hydrochlorothiazide-TP28","C(Nc1cc(c(cc1O)S(=O)(=O)O)Cl)N","InChI=1S/C7H9ClN2O4S/c8-4-1-5(10-3-9)6(11)2-7(4)15(12,13)14/h1-2,10-11H,3,9H2,(H,12,13,14)","PSJJSUOUBUMCEU-UHFFFAOYSA-N","C7H9ClN2O4S",251.997155448,TRUE,NA
"Hydrochlorothiazide-TP29","C(Nc1cc(c(cc1S(=O)(=O)O)O)Cl)N","InChI=1S/C7H9ClN2O4S/c8-4-1-5(10-3-9)7(2-6(4)11)15(12,13)14/h1-2,10-11H,3,9H2,(H,12,13,14)","IAVWODSPYUGJGC-UHFFFAOYSA-N","C7H9ClN2O4S",251.997155448,TRUE,NA
"Hydrochlorothiazide-TP30","C1NC2=CC(=C(C(=C2S(=O)(=O)N1)O)O)Cl","InChI=1S/C7H7ClN2O4S/c8-3-1-4-7(6(12)5(3)11)15(13,14)10-2-9-4/h1,9-12H,2H2","XWPPCGBRXPDWDY-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-TP13","C(=O)Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)N)Cl","InChI=1S/C7H7ClN2O6S2/c8-4-1-5(10-3-11)7(18(14,15)16)2-6(4)17(9,12)13/h1-3H,(H,10,11)(H2,9,12,13)(H,14,15,16)","RDOJDUIFELTZIG-UHFFFAOYSA-N","C7H7ClN2O6S2",313.943405624,TRUE,NA
"Hydrochlorothiazide-TP14","C(NC1=CC(=C(C=C1O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O3S/c8-4-1-5(11-3-9)6(12)2-7(4)15(10,13)14/h1-2,11-12H,3,9H2,(H2,10,13,14)","WRSHVEMEFZSBCZ-UHFFFAOYSA-N","C7H10ClN3O3S",251.01313986,FALSE,NA
"Hydrochlorothiazide-TP32","C(NC1=CC(=C(C=C1O)S(=O)(=O)N)Cl)=O","InChI=1S/C7H7ClN2O4S/c8-4-1-5(10-3-11)6(12)2-7(4)15(9,13)14/h1-3,12H,(H,10,11)(H2,9,13,14)","VCROINOLMSLEPG-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-TP33","C(NC1=CC(=C(C(=C1O)O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O4S/c8-3-1-4(11-2-9)5(12)6(13)7(3)16(10,14)15/h1,11-13H,2,9H2,(H2,10,14,15)","JKAYJXXSSQOHIJ-UHFFFAOYSA-N","C7H10ClN3O4S",267.00805448,FALSE,NA
"Ibuprofen-TP1","CC(C)CC1=C(C(=C(C=C1)C(C)C(=O)O)O)O","InChI=1S/C13H18O4/c1-7(2)6-9-4-5-10(8(3)13(16)17)12(15)11(9)14/h4-5,7-8,14-15H,6H2,1-3H3,(H,16,17)","HQZZOJCEVMUMBO-UHFFFAOYSA-N","C13H18O4",238.120509056,FALSE,NA
"Ibuprofen-TP2","CC(C)CC1=CC=C(C=C1)CC","InChI=1S/C12H18/c1-4-11-5-7-12(8-6-11)9-10(2)3/h5-8,10H,4,9H2,1-3H3","FMHWAAZOTFVMKR-UHFFFAOYSA-N","C12H18",162.140850576,FALSE,NA
"Ibuprofen-TP3","CC(C)(CC1=CC=C(C=C1)C(C)C(=O)O)O","InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)","UJHKVYPPCJBOSG-UHFFFAOYSA-N","C13H18O3",222.125594436,FALSE,NA
"Ibuprofen-TP4","CC(C)CC1=CC=C(C=C1)C(C)(C(=O)O)O","InChI=1S/C13H18O3/c1-9(2)8-10-4-6-11(7-5-10)13(3,16)12(14)15/h4-7,9,16H,8H2,1-3H3,(H,14,15)","APEODKDQAWQDLW-UHFFFAOYSA-N","C13H18O3",222.125594436,FALSE,NA
"Ibuprofen-TP5","CC(C)CC(=O)C=CC(=C(C(=O)O)O)C(C)C(=O)O","InChI=1S/C13H18O6/c1-7(2)6-9(14)4-5-10(8(3)12(16)17)11(15)13(18)19/h4-5,7-8,15H,6H2,1-3H3,(H,16,17)(H,18,19)/b5-4+,11-10?","CKJBYXHVFNMOMC-CNSSTHMYSA-N","C13H18O6",270.110338296,TRUE,NA
"Ibuprofen-TP7","C(=O)(C(=[OH])C(C=C)C(C)C(=O)O)[OH2]","InChI=1S/C8H11O5/c1-3-5(4(2)7(10)11)6(9)8(12)13/h3-5,9,12H,1H2,2H3,(H,10,11)/q-1","AUADGINYGAQGIW-UHFFFAOYSA-N","C8H12O5",188.068473484,TRUE,NA
"Ibuprofen-TP8","CC(C)CC(C(O)=O)=CC=C(C(O)=O)C(C)C(=O)O","InChI=1S/C13H18O6/c1-7(2)6-9(12(16)17)4-5-10(13(18)19)8(3)11(14)15/h4-5,7-8H,6H2,1-3H3,(H,14,15)(H,16,17)(H,18,19)/b9-4-,10-5?","SXAARQLIXSODDL-JBAXBYMVSA-N","C13H18O6",270.110338296,FALSE,NA
"Ibuprofen-TP16","CC(C)CC(=O)C=CC(C(C(=O)O)O)(C(C)C(=O)O)O","InChI=1S/C13H20O7/c1-7(2)6-9(14)4-5-13(20,8(3)11(16)17)10(15)12(18)19/h4-5,7-8,10,15,20H,6H2,1-3H3,(H,16,17)(H,18,19)/b5-4+","ZACHCEMQTJMOQR-SNAWJCMRSA-N","C13H20O7",288.12090298,TRUE,NA
"Ibuprofen-TP17","CC(C)CC(=O)CC(C(=C(C(=O)O)O)C(C)C(=O)O)O","InChI=1S/C13H20O7/c1-6(2)4-8(14)5-9(15)10(7(3)12(17)18)11(16)13(19)20/h6-7,9,15-16H,4-5H2,1-3H3,(H,17,18)(H,19,20)","WPUFQQIUXRLDIF-UHFFFAOYSA-N","C13H20O7",288.12090298,TRUE,NA
