"group","ret","mz","20250630_D1_S1_NTS_Pos_2-22_1_10520","20250630_D1_S2_NTS_Pos_2-23_1_10521","20250630_D1_S3_NTS_Pos_2-24_1_10522","20250630_D1_S4_NTS_Pos_2-3_1_10500","20250630_D1_S5_NTS_Pos_2-4_1_10501","20250630_D1_S6_NTS_Pos_2-5_1_10502","20250630_D1_S7_NTS_Pos_1-38_1_10480","20250630_D1_S8_NTS_Pos_1-39_1_10481","20250630_D1_S9_NTS_Pos_1-40_1_10482","20250630_D2_S1_NTS_Pos_2-25_1_10523","20250630_D2_S10_NTS_Pos_1-22_1_10463","20250630_D2_S11_NTS_Pos_1-23_1_10464","20250630_D2_S12_NTS_Pos_1-24_1_10465","20250630_D2_S2_NTS_Pos_2-26_1_10524","20250630_D2_S3_NTS_Pos_2-27_1_10525","20250630_D2_S4_NTS_Pos_2-6_1_10503","20250630_D2_S5_NTS_Pos_2-7_1_10504","20250630_D2_S6_NTS_Pos_2-8_1_10505","20250630_D2_S7_NTS_Pos_1-41_1_10483","20250630_D2_S8_NTS_Pos_1-42_1_10484","20250630_D2_S9_NTS_Pos_1-43_1_10485","20250630_D3_S1_NTS_Pos_2-28_1_10526","20250630_D3_S10_NTS_Pos_1-25_1_10466","20250630_D3_S11_NTS_Pos_1-26_1_10467","20250630_D3_S12_NTS_Pos_1-27_1_10468","20250630_D3_S2_NTS_Pos_2-29_1_10527","20250630_D3_S3_NTS_Pos_2-30_1_10528","20250630_D3_S4_NTS_Pos_2-9_1_10506","20250630_D3_S5_NTS_Pos_2-10_1_10507","20250630_D3_S6_NTS_Pos_2-11_1_10508","20250630_D3_S7_NTS_Pos_1-44_1_10486","20250630_D3_S8_NTS_Pos_1-45_1_10487","20250630_D3_S9_NTS_Pos_1-46_1_10488","20250630_D4_S1_NTSPos_2-31_1_10529","20250630_D4_S10_NTS_Pos_1-28_1_10469","20250630_D4_S11_NTS_Pos_1-29_1_10470","20250630_D4_S12_NTS_Pos_1-30_1_10471","20250630_D4_S2_NTS_Pos_2-32_1_10530","20250630_D4_S3_NTS_Pos_2-33_1_10531","20250630_D4_S4_NTS_Pos_2-12_1_10509","20250630_D4_S5_NTS_Pos_2-13_1_10510","20250630_D4_S6_NTS_Pos_2-14_1_10511","20250630_D4_S7_NTS_Pos_1-47_1_10489","20250630_D4_S8_NTS_Pos_1-48_1_10490","20250630_D4_S9_NTS_Pos_1-49_1_10491","20250630_D5_S1_NTS_Pos_2-34_1_10532","20250630_D5_S10_NTS_Pos_1-31_1_10472","20250630_D5_S11_NTS_Pos_1-32_1_10473","20250630_D5_S12_NTS_Pos_1-33_1_10474","20250630_D5_S2_NTS_Pos_2-35_1_10533","20250630_D5_S3_NTS_Pos_2-36_1_10534","20250630_D5_S4_NTS_Pos_2-15_1_10512","20250630_D5_S5_NTS_Pos_2-16_1_10513","20250630_D5_S6_NTS_Pos_2-17_1_10514","20250630_D5_S7_NTS_Pos_1-50_1_10492","20250630_D5_S8_NTS_Pos_1-51_1_10493","20250630_D5_S9_NTS_Pos_1-52_1_10494","20250630_D6_S1_NTS_Pos_2-37_1_10535","20250630_D6_S10_NTS_Pos_1-34_1_10475","20250630_D6_S11_NTS_Pos_1-35_1_10476","20250630_D6_S12_NTS_Pos_1-36_1_10477","20250630_D6_S2_NTS_Pos_2-38_1_10536","20250630_D6_S3_NTS_Pos_2-39_1_10537","20250630_D6_S4_NTS_Pos_2-18_1_10515","20250630_D6_S5_NTS_Pos_2-19_1_10516","20250630_D6_S6_NTS_Pos_2-20_1_10517","20250630_D6_S7_NTS_Pos_1-53_1_10495","20250630_D6_S8_NTS_Pos_1-54_1_10496","20250630_D6_S9_NTS_Pos_2-1_1_10497","20250701_D1_S1_NTS_Neg_2-22_1_10621","20250701_D1_S2_NTS_Neg_2-23_1_10622","20250701_D1_S3_NTS_Neg_2-24_1_10623","20250701_D1_S4_NTS_Neg_2-3_1_10601","20250701_D1_S5_NTS_Neg_2-4_1_10602","20250701_D1_S6_NTS_Neg_2-5_1_10603","20250701_D1_S7_NTS_Neg_1-38_1_10581","20250701_D1_S8_NTS_Neg_1-39_1_10582","20250701_D1_S9_NTS_Neg_1-40_1_10583","20250701_D2_S1_NTS_Neg_2-25_1_10624","20250701_D2_S10_NTS_Neg_1-22_1_10564","20250701_D2_S11_NTS_Neg_1-23_1_10565","20250701_D2_S12_NTS_Neg_1-24_1_10566","20250701_D2_S2_NTS_Neg_2-26_1_10625","20250701_D2_S3_NTS_Neg_2-27_1_10626","20250701_D2_S4_NTS_Neg_2-6_1_10604","20250701_D2_S5_NTS_Neg_2-7_1_10605","20250701_D2_S6_NTS_Neg_2-8_1_10606","20250701_D2_S7_NTS_Neg_1-41_1_10584","20250701_D2_S8_NTS_Neg_1-42_1_10585","20250701_D2_S9_NTS_Neg_1-43_1_10586","20250701_D3_S1_NTS_Neg_2-28_1_10627","20250701_D3_S10_NTS_Neg_1-25_1_10567","20250701_D3_S11_NTS_Neg_1-26_1_10568","20250701_D3_S12_NTS_Neg_1-27_1_10569","20250701_D3_S2_NTS_Neg_2-29_1_10628","20250701_D3_S3_NTS_Neg_2-30_1_10629","20250701_D3_S4_NTS_Neg_2-9_1_10607","20250701_D3_S5_NTS_Neg_2-10_1_10608","20250701_D3_S6_NTS_Neg_2-11_1_10609","20250701_D3_S7_NTS_Neg_1-44_1_10587","20250701_D3_S8_NTS_Neg_1-45_1_10588","20250701_D3_S9_NTS_Neg_1-46_1_10589","20250701_D4_S1_NTS_Neg_2-31_1_10630","20250701_D4_S10_NTS_Neg_1-28_1_10570","20250701_D4_S11_NTS_Neg_1-29_1_10571","20250701_D4_S12_NTS_Neg_1-30_1_10572","20250701_D4_S2_NTS_Neg_2-32_1_10631","20250701_D4_S3_NTS_Neg_2-33_1_10632","20250701_D4_S4_NTS_Neg_2-12_1_10610","20250701_D4_S5_NTS_Neg_2-13_1_10611","20250701_D4_S6_NTS_Neg_2-14_1_10612","20250701_D4_S7_NTS_Neg_1-47_1_10590","20250701_D4_S8_NTS_Neg_1-48_1_10591","20250701_D4_S9_NTS_Neg_1-49_1_10592","20250701_D5_S1_NTS_Neg_2-34_1_10633","20250701_D5_S10_NTS_Neg_1-31_1_10573","20250701_D5_S11_NTS_Neg_1-32_1_10574","20250701_D5_S12_NTS_Neg_1-33_1_10575","20250701_D5_S2_NTS_Neg_2-35_1_10634","20250701_D5_S3_NTS_Neg_2-36_1_10635","20250701_D5_S4_NTS_Neg_2-15_1_10613","20250701_D5_S5_NTS_Neg_2-16_1_10614","20250701_D5_S6_NTS_Neg_2-17_1_10615","20250701_D5_S7_NTS_Neg_1-50_1_10593","20250701_D5_S8_NTS_Neg_1-51_1_10594","20250701_D5_S9_NTS_Neg_1-52_1_10595","20250701_D6_S1_NTS_Neg_2-37_1_10636","20250701_D6_S10_NTS_Neg_1-34_1_10576","20250701_D6_S11_NTS_Neg_1-35_1_10577","20250701_D6_S12_NTS_Neg_1-36_1_10578","20250701_D6_S2_NTS_Neg_2-38_1_10637","20250701_D6_S3_NTS_Neg_2-39_1_10638","20250701_D6_S4_NTS_Neg_2-18_1_10616","20250701_D6_S5_NTS_Neg_2-19_1_10617","20250701_D6_S6_NTS_Neg_2-20_1_10618","20250701_D6_S7_NTS_Neg_1-53_1_10596","20250701_D6_S8_NTS_Neg_1-54_1_10597","20250701_D6_S9_NTS_Neg_2-1_1_10598","adduct","neutralMass","susp_name"
"M315_R330_1230",330.316109,315.104441,0,0,0,0,0,0,0,0,0,57702,0,0,0,72057,58081,0,0,0,0,0,0,85357,0,0,0,76161,53894,0,0,0,0,0,0,65997,0,0,0,83961,80121,74680,62612,60575,0,0,0,86473,0,0,0,74352,77469,0,0,0,0,0,0,91239,0,0,0,49527,58718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",315.104441,"Flusilazole"
"M318_R159_1258",159.153198852946,318.058568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92808,109168,77416,77778,82069,121841,0,64780,42967,74613,0,0,66939,63865,44262,47559,60232,40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",318.058568,"2,4,6-tri-n-propyl-2,4,6-trioxo-1,3,5,2,4,6-trioxatriphosphorinane"
"M318_R189_1260",188.825991,318.092604,0,0,0,69084,53696,50555,72403,89158,92858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",318.092604,"phenolphthalein"
"M318_R411_1262",411.137459,318.277151,0,0,0,118019,68633,87948,0,0,0,0,0,0,0,0,0,69886,155888,118942,219000,212759,366247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715546,495392,1482889,784378,661081,871771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",318.277151,"Triethylene glycol monododecyl ether"
"M320_R351_1267",350.558614830158,320.162442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131301,88452,91313,0,0,0,50564,53231,62725,159447,0,0,0,125514,116060,0,0,0,61077,59158,56772,78604,87379,103228,58543,86217,51979,59085,56736,83070,0,0,0,122715,84486,76388,107821,119408,115305,131572,123083,110092,128804,123159,111072,61731,0,0,0,76220,51242,0,0,0,0,0,0,99801,62717,95319,51103,107172,88288,0,0,0,0,0,0,"[M-H]-",320.162442,"Zearalenol"
"M321_R418_1272",418.229634,321.058884,229958,174478,170263,0,0,0,0,0,0,263715,0,0,0,239475,290827,0,0,0,0,0,0,276870,0,0,0,261744,224397,134700,108180,263327,208618,214463,123420,303966,0,0,0,336920,269103,291730,253221,237140,265300,367734,282305,229849,0,0,0,215476,210164,0,0,0,80797,86929,102842,274634,0,0,0,307497,223509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",321.058884,"Clopidogrel"
"M323_R367_1288",367.017887145848,323.113167,0,0,0,0,0,0,0,0,0,0,140906,132530,126798,0,0,0,0,0,0,0,0,0,129793,149866,125572,0,0,0,0,0,0,0,0,0,128853,112727,133137,0,0,0,0,0,0,0,0,0,106332,117945,118747,0,0,0,0,0,0,0,0,0,94035,98583,95242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71914,57139,56961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56415,64537,60005,0,0,0,0,0,0,0,0,0,65754,71343,66636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",323.113167,"Flutolanil"
"M323_R376_1289",376.490181,323.130285,116477,111827,103248,0,0,0,0,0,0,76863,0,0,0,73570,86887,0,0,0,0,0,0,345688,0,0,0,293361,236644,0,0,0,216771,209473,165850,0,0,0,0,0,0,0,0,0,110504,153101,148515,0,0,0,0,0,0,0,0,0,104841,76607,70526,186953,0,0,0,202622,160616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",323.130285,"2-[3-(2H-1,2,3-benzotriazol-2-yl)-4-hydroxyphenyl]ethyl 2-methylprop-2-enoate,Gliclazide"
"M324_R402_1304",401.626036,324.227244,0,0,0,0,0,0,65253,54609,70450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87932,86265,60723,0,0,0,0,0,0,0,0,0,74621,51275,130586,0,0,0,0,0,0,0,0,0,99047,69818,118530,0,0,0,0,0,0,0,0,0,133412,119666,95691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",324.227244,"8-BENZYL-3-EXO-(3-ISOPROPYL-5-METHYL-4H-1,2,4-TRIAZOL-4-YL)-8-AZABICYCLO[3.2.1]OCTANE"
"M325_R339_1307",339.483296,325.225279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209546,0,0,0,301834,109358,162815,133791,256098,215143,213744,152112,202538,0,0,0,253054,168988,158150,165625,228778,194924,208461,189167,194361,0,0,0,152443,168733,0,0,0,92024,64364,79433,251580,0,0,0,291054,173112,0,0,0,205056,133663,68810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",325.225279,"Bisoprolol,Denatonium benzoate"
"M326_R372_1309",371.60035,326.000715,86371,80908,73700,187479,123084,121640,149408,184925,196381,0,141093,107775,146952,0,0,100889,130286,100098,84462,105064,83647,54291,221994,290956,221348,61247,56529,103031,81469,130609,97609,117078,65762,0,192874,225890,233850,0,0,0,0,0,0,0,0,0,151026,139530,170108,0,0,73097,102154,89495,70141,70319,113346,0,161378,160138,154705,0,0,106732,82682,84231,79976,54875,73263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",326.000715,"Lead di(acetate),Tri-(2-chloroisopropyl)phosphate,Tris(3-chloropropyl) phosphate"
"M326_R267_1315",267.381461,326.194024,151950,110105,83014,705725,711513,604789,586764,851420,708034,80534,1627111,1963304,2495791,132261,103734,2765591,1095942,1110032,1144736,1423827,2503924,119008,167220,158606,99983,95906,144534,379233,337165,451607,433227,475009,249962,74630,495384,923501,1321117,74799,59902,1149714,647212,673376,1192321,1511904,735603,141239,134987,133604,162189,98605,78201,386052,415321,262697,448529,417429,501262,0,7575762,4107083,4168256,0,0,225311,262232,278178,186049,132975,179714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",326.194024,"Benzenesulfonic acid, C10-16-alkyl derivs., magnesium salts,Benzenesulfonic acid, mono-C11-13-branched alkyl derivs., sodium salts,Sodium dodecylbenzenesulfonate"
"M328_R282_1325",282.180514781523,328.097954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100909,214943,134276,157420,231009,221322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",328.097954,"3-(Diisobutoxy-thiophosphorylsulfanyl)-2-methyl-propionic acid"
"M328_R328_1326",327.904414279556,328.134237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232981,74908,320816,326152,611797,292300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",328.134237,"Pencycuron"
"M328_R335_1327",334.691834004175,328.134287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182026,140207,148725,0,0,0,0,0,0,0,0,186478,0,0,0,396474,781647,0,0,0,0,0,0,0,249138,310317,266483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247455,326441,344395,0,73231,135198,118332,0,0,0,0,0,0,0,0,"[M-H]-",328.134287,"Pencycuron"
"M328_R324_1328",324.325489360137,328.134308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333770,0,0,0,724345,567472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452561,0,0,0,546267,117212,134801,88524,48419,0,0,0,124839,0,0,0,119369,87544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208608,106108,291559,"[M-H]-",328.134308,"Pencycuron"
"M328_R360_1331",359.621791,328.178564,0,0,0,96135,52453,42782,54253,70055,57919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",328.178564,"Labetalol"
"M328_R357_1332",356.693568690448,328.188539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365874,245560,228006,240571,373203,399193,145160,182883,151671,0,0,0,"[M-H]-",328.188539,"Esterfification product of poly[oxy(methyl-1,2-ethanediyl)], .alpha.,.alpha.'-(2,2-dimethyl-1,3-propanediyl)bis[.omega.-hydroxy- and prop-2-enoic acid"
"M330_R291_1344",291.168243,330.085123,166501,168420,144175,386479,384041,196765,303088,413699,367120,149845,302949,244736,295970,245089,310060,0,0,0,232881,305999,202949,234566,548124,691797,398205,173089,244567,327632,249197,414305,273376,344561,176516,209365,225841,419624,276437,272574,239742,472038,344181,428552,236437,365750,488437,230860,154354,159534,278829,224447,201721,163249,124330,320292,219719,232701,267343,238984,330042,317403,314040,228749,227737,196012,263150,140961,229118,264459,296161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",330.085123,"Warfarin sodium"
"M330_R386_1346",385.894456608381,330.182829,0,0,0,0,0,0,0,0,0,0,71975,59862,66330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128044,66947,80357,0,0,0,0,0,0,0,0,149820,199295,186837,0,0,0,111533,91832,103068,156749,0,0,0,54044,248988,0,0,0,67874,82488,87633,201727,0,0,0,174727,251999,0,0,0,79741,54453,88147,248432,0,0,0,256638,253787,0,0,0,88548,66245,80228,190737,0,0,0,204222,231840,0,0,0,0,0,0,219723,0,0,0,217313,219303,0,0,0,59893,56535,53302,"[M+H]+,[M-H]-",330.182829,"dicyclohexyl phthalate (DCHP)"
"M332_R358_1352",358.32608,332.068558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177817,0,0,0,190055,153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",332.068558,"2,2-dithiobis[N-methylbenzamide],Fluorescein sodium"
"M332_R182_1353",182.419659,332.071964,157048,100833,61773,148212,126715,119373,253069,245549,215053,279209,100853,99810,115822,112828,139058,66547,135072,98126,150626,193214,144642,0,67826,127225,72690,0,0,80743,60721,101946,0,0,0,0,51000,69309,81909,0,0,82952,77929,64337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",332.071964,"Fluorescein sodium"
"M335_R400_1375",400.221271,335.113512,88587,59005,68893,0,0,0,0,0,0,143645,0,0,0,96148,155043,0,0,0,0,0,0,84135,0,0,0,81337,85873,0,0,0,0,0,0,111351,0,0,0,166491,114871,68879,75870,85619,96766,138360,104901,61195,0,0,0,81442,82117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",335.113512,"Trifluralin"
"M335_R345_1376",345.270812,335.16837,0,0,0,0,0,0,0,0,0,70213,0,0,0,67713,82187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",335.16837,"Naratriptan"
"M337_R434_1392",433.772734,337.334664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195074,2978117,3821384,5956396,5660857,5459481,0,0,0,0,0,0,886536,931269,2660873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5606829,12801185,20216456,9375700,7132442,6440965,7582363,12009782,15262822,0,0,0,0,9028419,8701765,7710751,0,0,7279027,7304666,7318313,18166030,11020257,8640481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",337.334664,"Erucamide"
"M338_R338_1396",337.530759,338.136708,0,0,0,0,0,0,0,0,0,0,125446,116552,118140,0,0,0,0,0,0,0,0,0,307984,127056,318198,0,0,0,0,0,0,0,0,0,183636,238733,103814,0,0,0,0,0,0,0,0,0,182090,155512,151646,0,0,0,0,0,0,0,0,0,141953,143795,155499,0,0,90062,87220,68077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",338.136708,"15-Acetyldeoxynivalenol"
"M338_R437_1397",437.277381748983,338.319244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82597,179139,119246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320024,262319,213720,0,0,246382,96549,218528,415823,599940,142912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443560,307230,201215,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",338.319244,"(13Z)-Docos-13-enoic acid"
"M340_R368_1405",367.943183,340.157655,0,0,0,57871,72532,59918,50733,54438,67930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",340.157655,"Citalopram N-oxide,Citalopram-TP7"
